M1.D_b.DIC Time [a],M1.D_b.DIC DIC [mol],M1.D_b.DIC C^{12}$S [mol],M1.D_b.DIC C^{13}$S [mol],M1.D_b.DIC $\delta^{13}$C [VPDB],M1.D_b.DIC DIC [mol/l],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC [mol/a],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC [C^{12}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC [C^{13}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC $\delta^{13}$C [VPDB],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC [mol/a],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC [C^{12}$S],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC [C^{13}$S],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC $\delta^{13}$C [VPDB],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC [mol/a],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC [C^{12}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC [C^{13}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC $\delta^{13}$C [VPDB],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC [mol/a],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC [C^{12}$S],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC [C^{13}$S],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC $\delta^{13}$C [VPDB],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC [mol/a],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC [C^{12}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC [C^{13}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC $\delta^{13}$C [VPDB],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC [mol/a],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC [C^{12}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC [C^{13}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC $\delta^{13}$C [VPDB]
8000.0,2.9484952829322097e+18,1.9089653267136517e+18,1.039529956218558e+18,47459.715287542334,0.002279894889191725,1685086765074033.5,1049093667877484.9,635993097196548.6,52948.58097341475,1798700295835847.0,1164545565863788.0,634154729972059.0,47459.69087679722,2022104118088840.5,1258912401452982.0,763191716635858.5,52948.58097341475,2158440355003016.5,1397454679036545.8,760985675966470.8,47459.69087679722,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
8200.0,2.9484217016929347e+18,1.9082399052249754e+18,1.0401817964679593e+18,47508.53570762235,0.0022798379932243706,1685035181898270.5,1048646954126571.8,636388227771698.8,53005.094080984716,1798655409392641.0,1164103030206738.0,634552379185903.0,47508.511298045174,2022042218277924.8,1258376344951886.2,763665873326038.5,53005.094080984716,2158386491271169.2,1396923636248085.5,761462855023083.8,47508.511298045174,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
8400.0,2.948344863833326e+18,1.9075129104373105e+18,1.0408319533960156e+18,47557.354778825975,0.002279778579107471,1684983411230875.8,1048200365727120.4,636783045503755.4,53061.622332331506,1798608535988963.8,1163659534596244.8,634949001392719.0,47557.33036909844,2021980093477051.0,1257840438872544.5,764139654604506.5,53061.622332331506,2158330243186756.5,1396391441515493.8,761938801671262.8,47557.33036909844,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
8600.0,2.9482659528038973e+18,1.9067850714666194e+18,1.041480881337278e+18,47606.175238345924,0.0022797175619324607,1684931962349733.8,1047754230834126.2,637177731515607.5,53118.16416032822,1798560397616796.2,1163215523845186.5,635344873771609.8,47606.150827508325,2021918354819680.8,1257305077000951.8,764613277818729.0,53118.16416032822,2158272477140155.8,1395858628614224.2,762413848525931.5,47606.150827508325,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
8800.0,2.9481856495205545e+18,1.9060568103993654e+18,1.0421288391211891e+18,47654.998462491814,0.0022796554682108466,1684880205242719.8,1047308158363601.8,637572046879118.0,53174.71943689588,1798511409754852.8,1162771255499527.8,635740154255325.0,47654.97405003904,2021856246291263.8,1256769790036322.0,765086456254941.8,53174.71943689588,2158213691705823.5,1395325506599433.5,762888185106390.0,47654.97405003904,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
9000.0,2.94810437023005e+18,1.905328385164288e+18,1.0427759850657618e+18,47703.82528812224,0.0022795926198013235,1684828078157458.0,1046862110320095.9,637965967837362.1,53231.28811791818,1798461826374144.0,1162326886933342.8,636134939440801.2,47703.800873695465,2021793693788949.8,1256234532384115.0,765559161404834.8,53231.28811791818,2158154191648973.0,1394792264320011.2,763361927328961.8,47703.800873695465,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
9200.0,2.9480225024833884e+18,1.9046000349143345e+18,1.043422467569054e+18,47752.656544041296,0.0022795293163738826,1684776349579452.5,1046416568165669.4,638359781413783.1,53287.86964768737,1798411883874027.2,1161882564026267.8,636529319847759.5,47752.632127156474,2021731619495343.2,1255699881798803.2,766031737696540.0,53287.86964768737,2158094260648832.8,1394259076831521.2,763835183817311.5,47752.632127156474,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
9400.0,2.947940375484253e+18,1.9038719629942958e+18,1.0440684124899574e+18,47801.49290012943,0.002279465812482024,1684724370436015.0,1045971127416910.0,638753243019105.0,53344.464166458216,1798361783234793.2,1161438410922780.2,636923372312013.0,47801.46848063671,2021669244523218.2,1255165352900292.2,766503891622926.0,53344.464166458216,2158034139881752.2,1393726093107336.8,764308046774415.5,47801.46848063671,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
9600.0,2.9478579732549857e+18,1.903144155160883e+18,1.0447138180941028e+18,47850.334625315205,0.0022794020957711807,1684672121226570.5,1045525772084545.1,639146349142025.4,53401.07220745785,1798311514575183.0,1160994418847364.8,637317095727818.2,47850.31020304724,2021606545471884.8,1254630926501454.0,766975618970430.8,53401.07220745785,2157973817490219.8,1393193302616837.8,764780514873382.0,47850.31020304724,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
9800.0,2.9477757222672804e+18,1.9024168809059405e+18,1.0453588413613399e+18,47899.18212159025,0.0022793384960063836,1684619931353251.0,1045080707763192.2,639539223590058.8,53457.69360323519,1798261336733142.0,1160550751345072.0,637710585388070.0,47899.15769632609,2021543917623901.2,1254096849315830.8,767447068308070.5,53457.69360323519,2157913604079770.2,1392660901614086.0,765252702465684.2,47899.15769632609,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
10000.0,2.9476981821399306e+18,1.9016930705937743e+18,1.0460051115461563e+18,47948.03617057842,0.0022792785388678813,1684571308947319.8,1044638171095104.0,639933137852215.8,53514.31991961032,1798214034035362.0,1160109197850451.0,638104836184911.0,47948.01174181889,2021485570736784.0,1253565805314125.0,767919765422659.0,53514.31991961032,2157856840842434.8,1392131037420541.5,765725803421893.2,47948.01174181889,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
10200.0,2.9476171391711427e+18,1.9009675274772956e+18,1.046649611693847e+18,47996.88922444185,0.0022792158731917943,1684491791128124.0,1044176552594132.2,640315238533991.8,53570.984677710876,1798164596812237.8,1159666588720376.8,638498008091861.0,47996.864800489595,2021390149353749.0,1253011863112959.0,768378286240790.0,53570.984677710876,2157797516174685.2,1391599906464452.0,766197609710233.2,47996.864800489595,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
10400.0,2.9475296261442504e+18,1.9002383951544822e+18,1.0472912309897682e+18,48045.73730939228,0.002279148204607108,1684416650761277.2,1043717749096157.6,640698901665119.6,53627.68544228061,1798111211245245.8,1159221789210370.2,638889422034875.5,48045.71288420133,2021299980913532.8,1252461298915389.2,768838681998143.5,53627.68544228061,2157733453494295.0,1391066147052444.5,766667306441850.5,48045.71288420133,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
10600.0,2.947442659302659e+18,1.8995100279236836e+18,1.0479326313789755e+18,48094.59286522772,0.0022790809583548175,1684349215466091.5,1043263895818684.0,641085319647407.5,53684.411592410725,1798058157660298.0,1158777455692401.0,639280701967897.0,48094.56843437258,2021219058559310.0,1251916674982421.0,769302383576889.0,53684.411592410725,2157669789192357.8,1390532946830881.2,767136842361476.5,48094.56843437258,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
10800.0,2.9473612771639296e+18,1.8987855833679286e+18,1.048575693796001e+18,48143.462271958924,0.0022790180304189194,1684287933926932.2,1042814063537353.0,641473870389579.2,53741.15804471724,1798008510381429.8,1158335514805681.2,639672995575748.5,48143.43783311333,2021145520712318.8,1251376876244823.5,769768644467495.2,53741.15804471724,2157610212457716.0,1390002617766817.8,767607594690898.2,48143.43783311333,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
11000.0,2.9472850485580493e+18,1.8980647325510502e+18,1.049220316006999e+18,48192.34897432801,0.0022789590874014547,1684230228027745.5,1042366621268715.4,641863606759030.1,53797.929050977946,1797962003780518.2,1157895764205404.2,640066239575114.0,48192.32452615781,2021076273633294.8,1250839945522458.5,770236328110836.2,53797.929050977946,2157554404536622.0,1389474917046485.2,768079487490136.8,48192.32452615781,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
11200.0,2.9472171841564554e+18,1.8973495446357624e+18,1.049867639520693e+18,48241.25255343537,0.0022789066119224374,1684166571951001.8,1041915653745769.8,642250918205232.0,53854.727301290586,1797920602382410.0,1157459469926562.8,640461132455847.2,48241.22809809568,2020999886341202.0,1250298784494923.8,770701101846278.2,53854.727301290586,2157504722858892.0,1388951363911875.5,768553358947016.5,48241.22809809568,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
11400.0,2.947156427108809e+18,1.8966391995586427e+18,1.0505172275501665e+18,48290.17340827138,0.002278859632134743,1684111035678784.0,1041469851889445.1,642641183789338.9,53911.55480145936,1797883535960895.8,1157026129494105.5,640857406466790.2,48290.148942064036,2020933242814540.8,1249763822267334.0,771169420547206.8,53911.55480145936,2157460243153075.0,1388431355392926.8,769028887760148.2,48290.148942064036,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
11600.0,2.9471071155516687e+18,1.8959363793802793e+18,1.0511707361713894e+18,48339.11911821142,0.002278821502459666,1684066033468447.2,1041030750241180.1,643035283227267.1,53968.404916906184,1797853449547378.0,1156597378161892.8,641256071385485.2,48339.09463827403,2020879240162136.8,1249236900289416.2,771642339872720.5,53968.404916906184,2157424139456853.8,1387916853794271.5,769507285662582.2,48339.09463827403,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
11800.0,2.9470727793095547e+18,1.89524328271086e+18,1.0518294965986947e+18,48388.09434084442,0.0022787949522991954,1684031693026352.0,1040598443231105.1,643433249795246.9,54025.27443052137,1797832498187576.2,1156174558264442.0,641657939923134.2,48388.06984527393,2020838031631622.5,1248718131877326.2,772119899754296.2,54025.27443052137,2157398997825091.8,1387409469917330.8,769989527907761.0,48388.06984527393,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
12000.0,2.947056825692405e+18,1.8945620436202988e+18,1.0524947820721065e+18,48437.10247342753,0.0022787826163221244,1684009309708148.8,1040173745810783.9,643835563897364.9,54082.160196548066,1797822760667019.0,1155758971789972.2,642063788877046.8,48437.07796062868,2020811171649778.8,1248208494972940.8,772602676676838.0,54082.160196548066,2157387312800423.0,1386910766147966.8,770476546652456.2,48437.07796062868,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
12200.0,2.9470679258589015e+18,1.89389802048357e+18,1.0531699053753316e+18,48486.15828110515,0.0022787911994163594,1684046549821189.0,1039786391630749.4,644260158190439.6,54139.01900044434,1797829518152917.8,1155353882146746.5,642475636006171.2,48486.13373720426,2020855859785427.0,1247743669956899.5,773112189828527.5,54139.01900044434,2157395421783501.2,1386424658576096.0,770970763207405.2,48486.13373720426,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
12400.0,2.9471159610537964e+18,1.8932574151748884e+18,1.0538585458789079e+18,48535.271153821115,0.0022788283421569214,1684095183101926.5,1039406597544124.5,644688585557802.0,54195.84689133283,1797858811959163.0,1154963081137287.0,642895730821876.0,48535.24658623195,2020914219722312.0,1247287917052949.5,773626302669362.5,54195.84689133283,2157430574350995.8,1385955697364744.5,771474876986251.2,48535.24658623195,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
12600.0,2.947191378569818e+18,1.892634285277013e+18,1.0545570932928051e+18,48584.425256789254,0.0022788866580071548,1684150410674908.0,1039031279350259.0,645119131324649.0,54252.6597464982,1797904814465894.2,1154582943608035.0,643321870857859.2,48584.40067081141,2020980492809889.8,1246837535220310.8,774142957589579.0,54252.6597464982,2157485777359073.2,1385499532329642.0,771986245029431.2,48584.40067081141,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
12800.0,2.9472890277578593e+18,1.8920254021754276e+18,1.0552636255824317e+18,48633.6135635774,0.002278962164278451,1684215410246684.2,1038662347401172.2,645553062845512.0,54309.46367160961,1797964376917735.8,1154211495725538.2,643752881192197.5,48633.58896151218,2021058492296021.0,1246394816881406.8,774663675414614.2,54309.46367160961,2157557252301283.0,1385053794870646.0,772503457430637.0,48633.58896151218,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
13000.0,2.9474055408539674e+18,1.8914286353848566e+18,1.0559769054691108e+18,48682.83274500842,0.0022790522568805582,1684290602814765.2,1038300026630386.9,645990576184378.4,54366.26241881871,1798035450334293.0,1153847441342341.0,644188008991952.0,48682.80812806028,2021148723377718.5,1245960031956464.5,775188691421254.0,54366.26241881871,2157642540401151.8,1384616929610809.2,773025610790342.5,48682.80812806028,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
13200.0,2.947541217460687e+18,1.890844139698749e+18,1.0566970777619379e+18,48732.084628092394,0.002279157167478189,1684390138337488.0,1037953098526803.4,646437039810684.6,54423.046268752805,1798118209757623.0,1153490869966006.2,644627339791616.8,48732.05999305106,2021268166004985.8,1245543718232164.2,775724447772821.5,54423.046268752805,2157741851709147.8,1384189043959207.5,773552807749940.2,48732.05999305106,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
13400.0,2.9476961417088614e+18,1.8902719458892564e+18,1.057424195819605e+18,48781.36998559351,0.002279276961124687,1684497320165811.5,1037611244633572.0,646886075532239.5,54479.817372693964,1798212716106987.2,1153141806470317.8,645070909636669.5,48781.345335888676,2021396784198974.0,1245133493560286.8,776263290638687.2,54479.817372693964,2157855259328385.0,1383770167764381.5,774085091564003.5,48781.345335888676,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
13600.0,2.947865615754709e+18,1.889709125754924e+18,1.058156489999785e+18,48830.68176464416,0.0022794080052586946,1684609442331178.0,1037272735970744.0,647336706360434.0,54536.58363791213,1798316097707098.0,1152798460818481.0,645517636888617.0,48830.65710289772,2021531330797413.8,1244727283164892.8,776804047632521.0,54536.58363791213,2157979317248517.8,1383358152982177.2,774621164266340.5,48830.65710289772,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
13800.0,2.9480460343129667e+18,1.8891534130638508e+18,1.0588926212491159e+18,48880.01601377087,0.002279547512128951,1684726706131780.5,1036937663740665.8,647789042391114.8,54593.349069082666,1798426157705338.5,1152459452139966.2,645966705565372.2,48879.99134148994,2021672047358136.8,1244325196488798.8,777346850869338.0,54593.349069082666,2158111389246406.2,1382951342567959.8,775160046678446.5,48879.99134148994,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
14000.0,2.948234941322274e+18,1.8886032618972413e+18,1.0596316794250324e+18,48929.3701800717,0.0022796935826102384,1684848246748792.0,1036605467558268.9,648242779190523.1,54650.1170501736,1798541396297247.0,1152123836397976.8,646417559899270.2,48929.345498354734,2021817896098550.5,1243926561069922.8,777891335028627.8,54650.1170501736,2158249675556696.5,1382548603677572.2,775701071879124.2,48929.345498354734,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
14200.0,2.9484297158248136e+18,1.8880570258867825e+18,1.0603726899380311e+18,48978.74149031679,0.0022798441900727827,1684969904019805.2,1036273545571688.9,648696358448116.4,54706.893158414205,1798660214872934.2,1151790609414951.2,646869605457983.0,48978.71680092283,2021963884823766.2,1243528254686026.8,778435630137739.5,54706.893158414205,2158392257847521.0,1382148731297941.2,776243526549579.8,48978.71680092283,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
14400.0,2.948628392187475e+18,1.8875134715090394e+18,1.0611149206784356e+18,49028.12782983663,0.0022799978146101716,1685094349515012.8,1035943526448052.4,649150823066960.4,54763.67927519173,1798781415218849.0,1151459019282080.5,647322395936768.5,49028.10313290822,2022113219418015.5,1243132231737663.0,778980987680352.5,54763.67927519173,2158537698262619.0,1381750823138496.8,776786875124122.2,49028.10313290822,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
14600.0,2.9488300808653716e+18,1.8869720292381908e+18,1.0618580516271808e+18,49077.52902327319,0.0022801537683905986,1685220905275258.5,1035614983096041.9,649605922179216.6,54820.47656060589,1798904451842321.0,1151128716749912.8,647775735092408.2,49077.50431906229,2022265086330310.2,1242737979715250.2,779527106615060.0,54820.47656060589,2158685342210785.5,1381354460099895.5,777330882110890.0,49077.50431906229,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
14800.0,2.9490345116129336e+18,1.88643253254895e+18,1.0626019790639836e+18,49126.9444495744,0.0022803118424493426,1685349023467328.0,1035287574540147.8,650061448927180.2,54877.285404923634,1799029162742858.5,1150799602061066.2,648229560681792.2,49126.91973842495,2022418828160793.8,1242345089448177.2,780073738712616.5,54877.285404923634,2158834995291430.5,1380959522473279.8,777875472818150.8,49126.91973842495,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
15000.0,2.949240435381917e+18,1.8858941908888763e+18,1.0633462444930409e+18,49176.3733664186,0.0022804710709721713,1685477976385767.0,1034960843728987.6,650517132656779.4,54934.107061497256,1799154783037994.0,1150471191082703.5,648683591955290.5,49176.34864871718,2022573571662920.5,1241953012474785.2,780620559188135.2,54934.107061497256,2158985739645593.0,1380565429299244.2,778420310346348.8,49176.34864871718,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
15200.0,2.949445249729961e+18,1.8853553930994834e+18,1.0640898566304776e+18,49225.811826417674,0.0022806294416462033,1685594953952413.0,1034626842784989.0,650968111167424.0,54990.95333967106,1799279729591031.8,1150142503765847.0,649137225825184.8,49225.78710591936,2022713944742895.8,1241552211341986.8,781161733400909.0,54990.95333967106,2159135675509238.2,1380171004519016.5,778964670990221.8,49225.78710591936,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
15400.0,2.9496467906005396e+18,1.8848147919299502e+18,1.0648319986705894e+18,49275.25724513086,0.0022807852811360797,1685712818704264.5,1034293467235646.8,651419351468617.8,55047.82496674747,1799402678810521.2,1149812716086899.5,649589962723621.8,49275.23251984112,2022855382445117.5,1241152160682776.2,781703221762341.2,55047.82496674747,2159283214572625.5,1379775259304279.5,779507955268346.0,49275.23251984112,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
15600.0,2.9498472236448364e+18,1.8842737152143188e+18,1.0655735084305175e+18,49324.71387533429,0.002280940264010213,1685832625666120.5,1033961389967177.6,651871235698942.9,55104.71824154596,1799524950300438.5,1149482637096077.2,650042313204361.2,49324.68914383895,2022999150799344.5,1240753667960613.0,782245482838731.5,55104.71824154596,2159429940360526.2,1379379164515292.8,780050775845233.5,49324.68914383895,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
15800.0,2.950047690372306e+18,1.8837328666430682e+18,1.0663148237292378e+18,49374.18362945163,0.0022810952729295274,1685953593972814.8,1033630142743878.9,652323451228935.9,55161.631496079084,1799647243655084.2,1149152698128769.0,650494545526315.2,49374.15889111743,2023144312767377.8,1240356171292654.8,782788141474723.0,55161.631496079084,2159576692386101.2,1378983237754523.0,780593454631578.2,49374.15889111743,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
16000.0,2.9502494759769697e+18,1.8831930542059904e+18,1.0670564217709793e+18,49423.66741662964,0.002281251301657621,1686075596240333.0,1033299653726902.5,652775942513430.5,55218.56373725432,1799770340034085.8,1148823390262109.8,650946949771976.0,49423.6426711226,2023290715488399.8,1239959584472283.0,783331131016116.8,55218.56373725432,2159724408040903.0,1378588068314532.0,781136339726371.0,49423.6426711226,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
16200.0,2.9504501026988365e+18,1.8826527415917942e+18,1.0677973611070423e+18,49473.1618542754,0.0022814064342910247,1686183427320198.5,1032960512933198.4,653222914387000.1,55275.52825540092,1799892731279690.8,1148493778403754.2,651398952875936.5,49473.137105561895,2023420112784238.2,1239552615519838.0,783867497264400.2,55275.52825540092,2159871277535629.0,1378192534084505.2,781678743451123.8,49473.137105561895,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
16400.0,2.9506482566015913e+18,1.8821111176032236e+18,1.0685371389983677e+18,49522.66499593707,0.0022815596548414452,1686293594681733.0,1032622845682559.9,653670748999173.1,55332.5241546649,1800013614766118.2,1148163367063540.8,651850247702577.5,49522.64024097091,2023552313618079.8,1239147414819072.0,784404898799007.8,55332.5241546649,2160016337719342.0,1377796040476249.0,782220297243093.0,49522.64024097091,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
