M1.CO2_At Time [a],M1.CO2_At CO2 [mol],M1.CO2_At C^{12}$S [mol],M1.CO2_At C^{13}$S [mol],M1.CO2_At $\delta^{13}$C [VPDB],M1.CO2_At CO2 [mol/l],C_H_b_2_CO2_At.CO2_F CO2 [mol/a],C_H_b_2_CO2_At.CO2_F CO2 [C^{12}$S],C_H_b_2_CO2_At.CO2_F CO2 [C^{13}$S],C_H_b_2_CO2_At.CO2_F CO2 $\delta^{13}$C [VPDB],C_L_b_2_CO2_At.CO2_F CO2 [mol/a],C_L_b_2_CO2_At.CO2_F CO2 [C^{12}$S],C_L_b_2_CO2_At.CO2_F CO2 [C^{13}$S],C_L_b_2_CO2_At.CO2_F CO2 $\delta^{13}$C [VPDB],M1.volcanic.DIC_2_CO2_At_F CO2 [mol/a],M1.volcanic.DIC_2_CO2_At_F CO2 [C^{12}$S],M1.volcanic.DIC_2_CO2_At_F CO2 [C^{13}$S],M1.volcanic.DIC_2_CO2_At_F CO2 $\delta^{13}$C [VPDB],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F CO2 [mol/a],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F CO2 [C^{12}$S],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F CO2 [C^{13}$S],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F CO2 $\delta^{13}$C [VPDB]
5200.0,5.153634581001635e+16,3.1669529073802636e+16,1.9866816736213716e+16,54824.97916070324,0.00028115846050199867,46594615860398.766,6706710171312.633,39887905689086.13,528265.4992717372,-46545883105735.44,-3700325058484.867,-42845558047250.57,1029404.6655723413,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2943606251850.036,0.0,0.0,0.0
5400.0,5.152642625479064e+16,3.16501839589375e+16,1.987624229585314e+16,54885.6019522666,0.0002811043439977667,46601225349006.91,6686942655061.156,39914282693945.75,530181.106802917,-46555352656544.33,-3682469986057.5312,-42872882670486.8,1035061.0788103107,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2943492924507.415,0.0,0.0,0.0
5600.0,5.151703888644309e+16,3.1631182288674356e+16,1.9885856597768732e+16,54946.2224449087,0.00028105313085893666,46607596963181.836,6666899156440.172,39940697806741.664,532130.6506702673,-46564064705980.05,-3664010174349.547,-42900054531630.5,1040940.8441854032,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2943385661550.6265,0.0,0.0,0.0
5800.0,5.150811584147675e+16,3.1612481538913216e+16,1.9895634302563536e+16,55006.842666107776,0.0002810044508536648,46613604205506.94,6646516744113.93,39967087461393.01,534118.8962902848,-46572213327291.04,-3645082612650.672,-42927130714640.37,1047012.287628658,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2943283689694.0938,0.0,0.0,0.0
6000.0,5.149962937298055e+16,3.159406412110356e+16,1.990556525187699e+16,55067.46348345213,0.00028095815260764076,46619225880746.2,6625788993731.008,39993436887015.195,536146.8283588139,-46579860441868.01,-3625733319486.297,-42954127122381.71,1053267.7700638375,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2943186693898.841,0.0,0.0,0.0
6200.0,5.149186520957879e+16,3.157610542208573e+16,1.9915759787493064e+16,55128.08248083701,0.0002809157949240523,46624708561525.1,6604766021195.281,40019942540329.82,538213.6941301136,-46590026531477.086,-3607720606419.172,-42982305925057.914,1059226.6179834865,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2943097939227.2827,0.0,0.0,0.0
6400.0,5.1484900803475064e+16,3.1558653838883092e+16,1.9926246964591972e+16,55188.69277392154,0.00028087780034629056,46630195792686.41,6583546221567.953,40046649571118.45,540312.6645765388,-46598885035231.9,-3588696202454.3203,-43010188832777.58,1065538.515691043,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2943018318679.658,0.0,0.0,0.0
6600.0,5.147856734404828e+16,3.154160444436237e+16,1.993696289968591e+16,55249.29830707274,0.00028084324792170364,46635387486072.445,6561988777362.453,40073398708709.99,542453.7421579396,-46606921734596.875,-3569001817769.4375,-43037919916827.44,1072115.3161682426,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2942945904198.6836,0.0,0.0,0.0
6800.0,5.1472801277036936e+16,3.1524917356553172e+16,1.9947883920483764e+16,55309.90116693174,0.0002808117909276429,46640100265579.06,6539994201527.891,40100106064051.17,544644.8336774231,-46614354693440.79,-3548785896519.2734,-43065568796921.516,1078921.7263422504,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2942879970729.597,0.0,0.0,0.0
7000.0,5.1467572897344456e+16,3.1508573814806652e+16,1.9958999082537804e+16,55370.50191191638,0.0002807832673068437,46644401387488.86,6517612966799.125,40126788420689.734,546882.8726382061,-46621203546604.88,-3528071402766.7266,-43093132143838.16,1085957.5527521435,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2942820180373.1616,0.0,0.0,0.0
7200.0,5.146204461372521e+16,3.1492058923283188e+16,1.996998569044202e+16,55431.10933371716,0.0002807531075489646,46647490082989.29,6494644791586.203,40152845291403.086,549177.4822532171,-46619461569398.16,-3502229581574.8438,-43117231987823.31,1094590.2281678477,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2942756963715.2397,0.0,0.0,0.0
7400.0,5.145595413362309e+16,3.1475208166222124e+16,1.9980745967400964e+16,55491.743260452415,0.0002807198807071636,46649065514855.234,6470894650462.469,40178170864392.766,551545.0867279291,-46619570081862.945,-3477672267472.336,-43141897814390.61,1102957.8276652824,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2942687307567.16,0.0,0.0,0.0
7600.0,5.144971404515423e+16,3.145827635412119e+16,1.999143769103304e+16,55552.393931276616,0.00028068583767132697,46650079243510.74,6446842309744.406,40203236933766.336,553952.5654535559,-46620222177718.5,-3453497744541.9688,-43166724433176.53,1111325.2800962385,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2942615932218.2085,0.0,0.0,0.0
7800.0,5.144345757833759e+16,3.1441345894209884e+16,2.0002111684127708e+16,55613.05730693062,0.0002806517052828019,46650864662089.27,6422664784518.25,40228199877571.02,556387.5104548236,-46620993003494.74,-3429412866309.2188,-43191580137185.52,1119782.1596362127,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2942544362179.402,0.0,0.0,0.0
8000.0,5.1437225037941224e+16,3.142444169971446e+16,2.0012783338226764e+16,55673.73205625715,0.0002806177034257568,46651545563483.64,6398430277955.492,40253115285528.15,558845.1815142205,-46621742354484.38,-3405322373095.211,-43216419981389.17,1128360.1129167818,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2942473058824.9873,0.0,0.0,0.0
8200.0,5.1433110313287544e+16,3.1408846967793764e+16,2.002426334549378e+16,55734.39710114005,0.0002805952553916396,46654018918666.58,6374565082783.0625,40279453835883.516,561308.8297160856,-46643070765363.96,-3393121622230.453,-43249949143133.51,1133300.3443716683,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2942425959023.6484,0.0,0.0,0.0
8400.0,5.143175952156471e+16,3.139496532323444e+16,2.003679419833027e+16,55795.00201221888,0.00028058788609691606,46659192763764.86,6351660684468.57,40307532079296.29,563729.9338941496,-46658297548121.22,-3376471262519.1562,-43281826285602.06,1139734.0612414752,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2942410491909.6333,0.0,0.0,0.0
8600.0,5.143207222165518e+16,3.138211756965806e+16,2.0049954651997124e+16,55855.57277513396,0.00028058959204394537,46664632862257.8,6328508092362.258,40336124769895.54,566198.0399814053,-46670860369670.81,-3357745208039.3594,-43313115161631.45,1146925.1517312748,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2942414061669.086,0.0,0.0,0.0
8800.0,5.143369008551133e+16,3.1370081406582016e+16,2.006360867892931e+16,55916.12080776024,0.00028059841836067283,46669517495966.07,6304679385674.117,40364838110291.95,568747.067287057,-46681859957141.7,-3337707194996.0234,-43344152762145.68,1154644.2768880527,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2942432565966.195,0.0,0.0,0.0
9000.0,5.143647924294053e+16,3.1358773351501396e+16,2.0077705891439132e+16,55976.65007404041,0.00028061363471325985,46673628609740.3,6280071983982.367,40393556625757.93,571386.4732840789,-46691663753178.12,-3316617646326.3516,-43375046106851.766,1162821.649796697,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2942464471373.8325,0.0,0.0,0.0
9200.0,5.144017339680754e+16,3.1348029398298676e+16,2.009214399850886e+16,56037.164360468385,0.0002806337883077334,46676723695293.79,6254625491470.477,40422098203823.31,574121.2728583217,-46698428427026.836,-3293437807856.3594,-43404990619170.48,1171821.9606936304,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2942506731409.884,0.0,0.0,0.0
9400.0,5.144467675124882e+16,3.1337789206836456e+16,2.010688754441236e+16,56097.66964000367,0.00028065835652618014,46678709111314.81,6228288187518.492,40450420923796.32,576957.9409849606,-46704806368153.125,-3269798620974.633,-43435007747178.49,1181117.8805504239,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2942558245272.083,0.0,0.0,0.0
9600.0,5.145007592677522e+16,3.132810526220966e+16,2.0121970664565556e+16,56158.16419043047,0.0002806878119300339,46679807737242.08,6201174248684.266,40478633488557.81,579889.8625237453,-46710510022634.36,-3245503848250.453,-43465006174383.91,1190789.3679195258,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2942620002431.578,0.0,0.0,0.0
9800.0,5.145637608684983e+16,3.131898017619717e+16,2.0137395910652664e+16,56218.64725728209,0.00028072218268876067,46680235489258.83,6173419468877.0625,40506816020381.766,582907.709888572,-46715413937706.29,-3220480457766.0,-43494933479940.29,1200876.634792517,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2942692059756.873,0.0,0.0,0.0
10000.0,5.146331448951273e+16,3.131025429933968e+16,2.015306019017305e+16,56279.11464530307,0.0002807600354037792,46681560697058.9,6146095302386.047,40535465394672.85,585918.451244827,-46719229521736.74,-3194673537200.8125,-43524555984535.93,1211410.6831950538,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2942771411529.1523,0.0,0.0,0.0
10200.0,5.1480001416609464e+16,3.1307485521352412e+16,2.0172515895257052e+16,56339.48228701622,0.0002808510715581531,46690323503255.24,6119924203641.1875,40570399299614.055,588936.3111424103,-46812989308639.51,-3220404778204.664,-43592584530434.84,1203603.2914538437,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2942962127957.3228,0.0,0.0,0.0
10400.0,5.150908961943535e+16,3.13123279200608e+16,2.019676169937455e+16,56399.521798292924,0.0002810097633357084,46711635736377.21,6098265320862.859,40613370415514.35,591658.6208733795,-46879904163871.98,-3226531097929.711,-43653373065942.266,1202992.6651908928,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2943294578767.683,0.0,0.0,0.0
10600.0,5.154558610982456e+16,3.13217133130575e+16,2.022387279676706e+16,56459.349409284994,0.0002812088713029163,46735187194963.016,6076132041129.766,40659055153833.25,594486.5663787863,-46935203393898.016,-3223588278289.086,-43711615115608.93,1205699.6180199885,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2943711516087.1934,0.0,0.0,0.0
10800.0,5.158769339873337e+16,3.1334533276344076e+16,2.0253160122389292e+16,56519.01701109074,0.00028143858919112586,46757684183233.9,6051922811210.641,40705761372023.26,597555.4528582022,-46984013078896.336,-3215176977034.8984,-43768836101861.44,1210440.264550723,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2944192269868.583,0.0,0.0,0.0
11000.0,5.16348808634918e+16,3.135045656126624e+16,2.028442430222556e+16,56578.54762868467,0.0002816960221685314,46777063792400.91,6024472854976.797,40752590937424.11,600974.4558243451,-47028403096765.67,-3202671503241.2812,-43825731593524.39,1216751.4869857286,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2944730658063.4634,0.0,0.0,0.0
11200.0,5.1690626862936936e+16,3.137159910724674e+16,2.0319027755690196e+16,56637.900965041095,0.0002820001465517563,46798197932860.49,5995522795009.016,40802675137851.48,604624.5456239936,-47108105643436.266,-3209066811035.5156,-43899038832400.75,1216357.5175834487,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2945366155385.1294,0.0,0.0,0.0
11400.0,5.175592828086349e+16,3.1398578629852556e+16,2.0357349651010932e+16,56696.98732673189,0.0002823564008775968,46822609177826.4,5966127147160.406,40856482030665.99,608411.0906025285,-47172869324805.94,-3203855497633.578,-43969013827172.36,1220281.263872668,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2946109918571.0195,0.0,0.0,0.0
11600.0,5.182838940474388e+16,3.142992404828392e+16,2.039846535645996e+16,56755.85976202188,0.0002827517152468297,46845777012210.055,5934179709990.656,40911597302219.4,612518.4549636531,-47229825119695.6,-3191986442582.742,-44037838677112.86,1226741.249824569,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2946934362967.3555,0.0,0.0,0.0
11800.0,5.1907083209604024e+16,3.1465062843258236e+16,2.0442020366345788e+16,56814.543741685746,0.0002831810322400656,46866461539819.37,5899152039895.336,40967309499924.03,617001.8041173021,-47281414524360.9,-3175206924149.8906,-44106207600211.01,1235145.4475982788,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2947828684008.868,0.0,0.0,0.0
12000.0,5.199154527916028e+16,3.1503707024200436e+16,2.0487838254959844e+16,56873.049384418,0.0002836418182169137,46884809989732.69,5861267420423.492,41023542569309.195,621850.0647160334,-47328470291428.24,-3154176915830.0703,-44174293375598.17,1245308.197684685,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2948787357957.2295,0.0,0.0,0.0
12200.0,5.206793021072921e+16,3.1537435361840284e+16,2.0530494848888924e+16,56931.521308023825,0.0002840585390656258,46888561133561.19,5817962865455.5625,41070598268105.625,627205.8462504809,-47238321299702.7,-3053068241209.1016,-44185253058493.6,1286901.723842128,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2949653417111.2817,0.0,0.0,0.0
12400.0,5.213180234380137e+16,3.1563494663414212e+16,2.0568307680387156e+16,56990.30168707062,0.0002844069958745301,46871650209474.93,5765360505272.602,41106289704202.33,633488.4188756609,-47183622566899.74,-2976809367678.539,-44206813199221.2,1320539.2740678615,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2950376778879.1826,0.0,0.0,0.0
12600.0,5.219029910039247e+16,3.1586249476007e+16,2.060404962438547e+16,57049.22359708609,0.0002847261271161619,46848840213161.664,5710564631928.367,41138275581233.3,640075.1186391767,-47142732813667.13,-2910479653273.5625,-44232253160393.57,1351434.9473038283,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951038623195.313,0.0,0.0,0.0
12800.0,5.224587809939503e+16,3.1607206411169452e+16,2.063867168822558e+16,57108.21294480284,0.0002850293404222315,46825332779641.74,5656198997105.953,41169133782535.79,646722.4327565992,-47108323285307.78,-2848997963507.172,-44259325321800.61,1381466.257394636,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2951666898729.159,0.0,0.0,0.0
13000.0,5.229950040271773e+16,3.1626954377567104e+16,2.0672546025150624e+16,57167.24369821575,0.00028532187890189706,46802585687905.0,5602920401343.648,41199665286561.35,653366.6007634213,-47077846287389.52,-2790560902840.3047,-44287285384549.22,1411308.0839478245,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2952272545667.6455,0.0,0.0,0.0
13200.0,5.2347296712384376e+16,3.1643148372186244e+16,2.0704148340198132e+16,57226.35078779946,0.00028558263345545215,46777171635811.484,5550063126748.156,41227108509063.33,660038.63502079,-47007274715378.93,-2709837489187.875,-44297437226191.055,1453712.7461947484,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2952812014416.829,0.0,0.0,0.0
13400.0,5.238820783005294e+16,3.1655130324138116e+16,2.0733077505914828e+16,57285.638023309555,0.0002858058255867591,46746838689809.18,5496088899294.953,41250749790514.23,666913.1400147626,-46951541382093.39,-2640025943336.1406,-44311515438757.25,1492655.0027840387,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2953273443306.7305,0.0,0.0,0.0
13600.0,5.2424824106872536e+16,3.166448234129381e+16,2.076034176557873e+16,57345.0472369059,0.0002860055870533144,46716266366146.484,5443146851714.781,41273119514431.7,673775.2319473162,-46903140654209.34,-2575914901903.992,-44327225752305.35,1530372.8018842377,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2953686181539.6333,0.0,0.0,0.0
13800.0,5.2458174715208376e+16,3.1671834936156028e+16,2.0786339779052348e+16,57404.55055792261,0.0002861875325434172,46686935814582.5,5391889844155.453,41295045970427.05,680551.7423374068,-46859379798479.32,-2515593596097.1797,-44343786202382.14,1567679.3541036868,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2954061906511.232,0.0,0.0,0.0
14000.0,5.248877365758061e+16,3.1677503118277084e+16,2.0811270539303524e+16,57464.13682664052,0.00028635446621702457,46659173936877.17,5342378931701.867,41316795005175.305,687230.3585022965,-46819103684731.625,-2458212414654.5547,-44360891270077.07,1604915.703763498,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2954406462577.31,0.0,0.0,0.0
14200.0,5.2517861169985944e+16,3.1682240414211316e+16,2.0835620755774628e+16,57523.790665124776,0.0002865131542279648,46633694608684.05,5294627418794.297,41339067189889.75,693811.7556289692,-46790750270670.11,-2408458595505.789,-44382291675164.32,1638881.3549431907,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2954733840243.793,0.0,0.0,0.0
14400.0,5.254596151565927e+16,3.168636993995034e+16,2.0859591575708932e+16,57583.48482141276,0.00028666645671390767,46610948516242.516,5248855353412.5625,41362093162829.95,700261.1720027213,-46762208304368.75,-2358935389481.297,-44403272914887.45,1674100.3380595206,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2955049973093.3853,0.0,0.0,0.0
14600.0,5.25727749028366e+16,3.168970979285958e+16,2.088306510997702e+16,57643.22828036047,0.0002868127381496814,46589690499981.99,5204377347907.883,41385313152074.11,706651.3789643792,-46734706585990.04,-2310441539442.883,-44424265046547.16,1710067.5572717548,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2955351502203.73,0.0,0.0,0.0
14800.0,5.259827736324109e+16,3.169224592079017e+16,2.090603144245092e+16,57703.02367685036,0.000286951867775456,46569702797956.58,5161055367884.391,41408647430072.19,712993.7599762396,-46708387417051.18,-2263068153024.9062,-44445319264026.27,1746713.684002777,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2955638175633.985,0.0,0.0,0.0
15000.0,5.262252614643266e+16,3.169401381699531e+16,2.0928512329437344e+16,57762.87082767173,0.00028708415791834507,46550514585798.99,5118580942508.75,41431933643290.24,719323.3889129554,-46683395321056.93,-2216870463406.7734,-44466524857650.16,1783985.7864652004,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2955910653107.2983,0.0,0.0,0.0
15200.0,5.264917747855509e+16,3.169722382864163e+16,2.0951953649913456e+16,57822.73149240894,0.0002872295552567108,46535117348270.46,5077464272094.992,41457653076175.47,725607.2490434971,-46694872103699.76,-2191806205628.2734,-44503065898071.484,1805881.488767073,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2956209974228.266,0.0,0.0,0.0
15400.0,5.2679428562309656e+16,3.1702614428040684e+16,2.0976814134268972e+16,57882.51357138733,0.00028739459117462987,46525365295951.61,5038872633337.336,41486492662614.27,731681.5052378117,-46697071023223.51,-2160240411317.7344,-44536830611905.77,1833674.865703699,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2956549598157.796,0.0,0.0,0.0
15600.0,5.271139944071379e+16,3.1709042478608692e+16,2.10023569621051e+16,57942.261829281175,0.00028756900949652916,46517262462803.25,5000882129900.141,41516380332903.11,737779.3588586448,-46695731172800.35,-2126099295748.9531,-44569631877051.4,1864509.190293414,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2956908366989.642,0.0,0.0,0.0
15800.0,5.2744434668665864e+16,3.1716108371802536e+16,2.102832629686333e+16,58001.995986579146,0.0002877492344171624,46509370658244.3,4962767192197.641,41546603466046.66,743995.2639959486,-46692839389660.93,-2090748486452.1406,-44602090903208.79,1897433.1853851643,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957278899081.0356,0.0,0.0,0.0
16000.0,5.2778283831461096e+16,3.1723659255236612e+16,2.1054624576224484e+16,58061.72334495115,0.0002879338997897496,46501470756190.805,4924454185217.445,41577016570973.36,750341.0383775011,-46688949297068.38,-2054594022377.6406,-44634355274690.74,1932237.1634712184,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957658369209.994,0.0,0.0,0.0
16200.0,5.281720170831107e+16,3.1734260208582436e+16,2.1082941499728636e+16,58121.40069043858,0.00028814621772128244,46496912441580.484,4886437070276.445,41610475371304.04,756795.9095820874,-46727547797655.766,-2042354449095.5625,-44685193348560.2,1946037.9438655975,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2958094379058.4395,0.0,0.0,0.0
16400.0,5.286249807679771e+16,3.1748717926013956e+16,2.1113780150783756e+16,58180.917278495996,0.00028839333375230613,46498187299744.875,4850325332324.953,41647861967419.92,763123.8079441722,-46752993025667.12,-2020540384322.9219,-44732452641344.195,1969139.8938491328,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2958601554928.8257,0.0,0.0,0.0
16600.0,5.291175606044421e+16,3.1765564599800964e+16,2.1146191460643244e+16,58240.33021242193,0.00028866206252288164,46500258293868.46,4813717682978.492,41686540610889.97,769649.9061453273,-46772625969392.29,-1994170347318.3828,-44778455622073.91,1997245.0523030714,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2959152703663.542,0.0,0.0,0.0
16800.0,5.2964071697217816e+16,3.1784249317979096e+16,2.117982237923872e+16,58299.665616472485,0.000288947472434358,46501856919526.65,4776059034710.742,41725797884815.91,776457.8504808684,-46788786411866.52,-1964904298204.2578,-44823882113662.266,2029065.0486973862,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2959737619837.7573,0.0,0.0,0.0
17000.0,5.301904911721749e+16,3.1804530234189884e+16,2.1214518883027604e+16,58358.93375099226,0.00028924740380369606,46502299538227.85,4737036385602.133,41765263152625.72,783603.7708082327,-46802590996953.734,-1933516610889.2578,-44869074386064.48,2064100.0275743464,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2960351800454.3613,0.0,0.0,0.0
17200.0,5.30640215227497e+16,3.1818781090794944e+16,2.124524043195475e+16,58418.269753783796,0.0002894927524427152,46491542843033.305,4695097330185.633,41796445512847.67,791203.286028685,-46692234533260.43,-1831135637643.461,-44861098895616.97,2179174.632825067,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2960853954603.204,0.0,0.0,0.0
17400.0,5.3094848678829576e+16,3.1824458420668364e+16,2.1270390258161212e+16,58477.9958113135,0.0002896609311447331,46463441099892.555,4646364133578.523,41817076966314.03,799907.4239865174,-46615678877007.57,-1752802051054.8516,-44862876825952.72,2276697.9764023507,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2961197946537.3657,0.0,0.0,0.0
17600.0,5.31181177321466e+16,3.1825552758733372e+16,2.1292564973413228e+16,58537.955240517236,0.00028978787633467866,46430999551225.2,4596931380737.766,41834068170487.44,808848.8470729743,-46553412531122.26,-1685137580053.0625,-44868274951069.195,2368440.9951412207,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2961457486290.651,0.0,0.0,0.0
17800.0,5.313616296247555e+16,3.1823483167883124e+16,2.1312679794592428e+16,58598.0756223109,0.0002898863227630963,46399071741998.17,4549208296541.367,41849863445456.805,817653.4798427765,-46498602314451.52,-1623440023179.375,-44875162291272.15,2458867.2651781156,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2961658697360.944,0.0,0.0,0.0
18000.0,5.3149954236511976e+16,3.18188395457702e+16,2.1331114690741776e+16,58658.331588790265,0.00028996156157398787,46369011881068.05,4503772871708.023,41865239009360.02,826216.1101816372,-46448711819356.195,-1565922148501.3984,-44882789670854.8,2549654.0892837066,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2961812440981.6816,0.0,0.0,0.0
18200.0,5.3159233672359736e+16,3.1811471558267616e+16,2.134776211409212e+16,58718.71918735983,0.0002900121858830318,46340114805895.484,4460337487168.289,41879777318727.195,834561.7154491032,-46395584478798.02,-1507793488790.4219,-44887790990007.6,2648282.4311574576,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2961915881291.2896,0.0,0.0,0.0
18400.0,5.316410143721219e+16,3.180143951216711e+16,2.136266192504508e+16,58779.25220833486,0.0002900387421560949,46312364516512.69,4418780513141.008,41893584003371.68,842697.9139315025,-46347820503489.484,-1454124637307.7812,-44893695866181.7,2746423.551546118,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2961970145905.0703,0.0,0.0,0.0
18600.0,5.316519298386715e+16,3.178912985865116e+16,2.137606312521599e+16,58839.91560392445,0.0002900446971296626,46286367451805.984,4379294825309.375,41907072626496.61,850579.1706838623,-46303923460513.9,-1403841336493.4453,-44900082124020.45,2845236.5977780647,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2961982328590.3623,0.0,0.0,0.0
18800.0,5.316291144486705e+16,3.1774787725482308e+16,2.138812371938474e+16,58900.70298092772,0.0002900322501083854,46262141251845.75,4341772961871.25,41920368289974.5,858211.0806416163,-46263098282711.11,-1356345631081.3828,-44906752651629.73,2945342.07462319,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2961956924431.9097,0.0,0.0,0.0
19000.0,5.315734152611743e+16,3.1758467653204644e+16,2.1398873872912788e+16,58961.60772890171,0.0002900018632084966,46239861630792.93,4306311990944.5938,41933549639848.336,865558.7761607228,-46225147844759.69,-1311495378354.875,-44913652466404.81,3046568.6624852004,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2961894873930.349,0.0,0.0,0.0
19200.0,5.313995898632481e+16,3.173506156197538e+16,2.1404897424349428e+16,59022.72320970722,0.000289907032113065,46211970360685.16,4271428749118.6406,41940541611566.516,872781.3233922333,-46103146190361.88,-1220194008658.0078,-44882952181703.875,3272364.862552507,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2961701244370.276,0.0,0.0,0.0
19400.0,5.310812959892448e+16,3.170295773189027e+16,2.140517186703421e+16,59084.27525846505,0.00028973338570062457,46173634382249.28,4234014298421.0703,41939620083828.21,880483.2438544129,-46008871206731.44,-1149328207495.8594,-44859542999235.58,3472382.956217031,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2961346425741.031,0.0,0.0,0.0
19600.0,5.3066814494351304e+16,3.166515266631266e+16,2.1401661828038644e+16,59146.1455145706,0.0002895079896036623,46134679324626.445,4198654861042.008,41936024463584.44,887830.543843156,-45927620950798.164,-1088860717706.6562,-44838760233091.51,3663571.125454132,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2960885577320.877,0.0,0.0,0.0
19800.0,5.301780706223771e+16,3.1622735108480744e+16,2.139507195375697e+16,59208.27862117225,0.0002892406277263378,46098218780094.83,4166816993835.008,41931401786259.82,894523.2054512536,-45854528146115.16,-1035408683464.9688,-44819119462650.19,3851063.2234729063,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2960338537601.815,0.0,0.0,0.0
20000.0,5.296197074483853e+16,3.1576230230135028e+16,2.13857405147035e+16,59270.65378728807,0.0002889360106101393,46064766570525.81,4138588529676.5938,41926178040849.22,900519.0619359752,-45787762992796.766,-987630677252.4453,-44800132315544.32,4035701.303217771,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2959714768642.674,0.0,0.0,0.0
